technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condB_rep1,condB_rep2,condB_rep3,condB_rep4
LIB_PEAKS,1933,155,6847,1067,0.07423371647509579,3000,10002,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1024974002884842,1.1233219281473281,0.6565713998188588,1.1806665324880077,0.9326003824091779,0.8542350139210358,1.0067491865418805,1.1433581563852269
TMM_PEAKS,1933,148,6854,1067,0.071119654012494,3000,10002,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1034205964587467,1.1179260946712712,0.6590176660067191,1.172438188408349,0.9381820747378947,0.8537282829242187,1.0049282442583327,1.147584090947254
RLE_PEAKS,1932,146,6856,1068,0.07025986525505294,3000,10002,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1346178159394018,1.151356925342428,0.6770114108784416,1.2100189620667303,0.9662433088213864,0.8802503441041831,1.0349338292492198,1.184425621777215
LIB_BINS,1666,53,6949,1334,0.030831878999418267,3000,10002,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0125205184231196,1.0148471603374918,0.9542595175249896,1.0267147303871098,0.9889368742400375,0.9819709867285337,1.0020168015697668,1.0187334107889512
TMM_BINS,1661,51,6951,1339,0.029789719626168224,3000,10002,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.011924757755757,1.0145701905125761,0.9554367695026056,1.025442295551155,0.9889835522322945,0.9827594297100839,1.0011112460029297,1.0196741786904238
RLE_BINS,1664,53,6949,1336,0.030867792661619105,3000,10002,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0161463239473738,1.0173447235979356,0.9571580346644922,1.0269202519791314,0.9907372323990942,0.9847324447560324,1.0038738523932502,1.0205980552823788
DBA_NORM_OFFSETS_ADJUST,1941,152,6850,1059,0.07262302914476827,3000,10002,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1285,41,6831,1715,0.03092006033182504,2963,9835,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2341,126,6386,1159,0.0510741791649777,3500,10012,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8338209725498604,1.1985605612188108,0.6488985154999475,1.101720432673941,1.0885432237452088,1.227664248013443,1.191283926646866,0.8791813129887235
LIB_PEAKS,2392,118,6394,1108,0.04701195219123506,3500,10012,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8269481626826896,1.1585082507694964,0.6642621045672925,1.077316805126888,1.057804651084453,1.1864316000892658,1.156611773820702,0.8721166518592127
TMM_PEAKS,2386,117,6395,1114,0.046743907311226525,3500,10012,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8291262611571212,1.16071894518258,0.6650879651981418,1.0752827539953518,1.0536114037361464,1.1891282653597117,1.1505529017937839,0.8747932516797894
RLE_PEAKS,2373,120,6392,1127,0.048134777376654635,3500,10012,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8570845937753027,1.1950404374567882,0.6875079015023646,1.1085865063611267,1.0871812928257127,1.230405769161067,1.1894306093713694,0.9038910684881503
LIB_BINS,1944,77,6435,1556,0.03809995051954478,3500,10012,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.976110348986177,1.0228216183901568,0.9561980186574237,1.0080695093088674,1.00778285204741,1.0251597887230537,1.02020674959712,0.9836511142897912
TMM_BINS,1941,77,6435,1559,0.038156590683845394,3500,10012,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9768100885117537,1.022465813586552,0.9576818284822199,1.007055184298416,1.0069953855301312,1.0252518840944636,1.0194896521110088,0.984125794048358
RLE_BINS,1938,77,6435,1562,0.03821339950372209,3500,10012,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9775353085133057,1.024010670758497,0.9585344027934524,1.0087325427677716,1.0095951091271635,1.0257669620026577,1.0206260516960954,0.9860050961280309
DBA_NORM_OFFSETS_ADJUST,2360,128,6384,1140,0.05144694533762058,3500,10012,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1658,44,6341,1842,0.025851938895417155,3445,9830,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2767,99,5908,1233,0.03454291695743196,4000,10007,4000,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9960590016408734,1.0698734759836817,0.8368770236607777,0.9527483664214984,1.0340085308126965,0.9594116020176866,0.9380641570714924,1.264681097157362
LIB_PEAKS,2773,93,5914,1227,0.032449406838799724,4000,10007,4000,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9858443574357667,1.0633551884716077,0.8461179824430757,0.9502000721517437,1.0227383903541725,0.9592819246643124,0.9380397452403568,1.2344223392389646
TMM_PEAKS,2775,93,5914,1225,0.032426778242677826,4000,10007,4000,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9858758050041814,1.0628496549759177,0.8468654068259337,0.9513752900794644,1.025490949161269,0.9570139769540895,0.9379101593467466,1.2321309559161935
RLE_PEAKS,2756,98,5909,1244,0.03433777154870357,4000,10007,4000,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0027062494947434,1.076557686567061,0.8614214269850522,0.9648334407362771,1.044503304544361,0.9775613415580816,0.9583392994543594,1.257567181204724
LIB_BINS,2563,109,5898,1437,0.0407934131736527,4000,10007,4000,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9974709788287323,1.0084679819637958,0.9778438213054715,0.9944152960225845,1.0038214438665636,0.9947415548446208,0.993920607555959,1.0293183156122723
TMM_BINS,2560,109,5898,1440,0.04083926564256276,4000,10007,4000,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9962714522048572,1.0075994527350163,0.978747204500543,0.9950592535719543,1.0032723758728175,0.995233379061431,0.9958125185377128,1.02792480162809
RLE_BINS,2562,109,5898,1438,0.040808685885436166,4000,10007,4000,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9980585015933904,1.010264728929685,0.9805849756901691,0.9968357020684934,1.0050790841950321,0.9979396590313332,0.997605406781853,1.0302928674400837
DBA_NORM_OFFSETS_ADJUST,2760,98,5909,1240,0.034289713086074175,4000,10007,4000,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1986,43,5858,2014,0.021192705766387383,3949,9850,4000,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2940,130,5375,1560,0.04234527687296417,4500,10005,4500,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9285280468092348,1.3604003356332104,0.838462582625476,0.7166041696932317,1.1790575983627043,1.1228525851858329,0.9296606571238551,1.0705156212482276
LIB_PEAKS,2902,138,5367,1598,0.045394736842105265,4500,10005,4500,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9209433766127096,1.3095609476887222,0.8400420430671932,0.7305945449248653,1.1428342622763574,1.0948794983579333,0.9137709012180426,1.0473744258541762
TMM_PEAKS,2949,128,5377,1551,0.04159896002599935,4500,10005,4500,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.920861398889041,1.3021462328505333,0.8448367872855242,0.7341879649320138,1.1421019158186,1.0945484595335109,0.914630995772873,1.0423296293259574
RLE_PEAKS,2868,146,5359,1632,0.04844061048440611,4500,10005,4500,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9509098265519429,1.3408354001282032,0.8679994997509873,0.7560546182232689,1.17383950725313,1.1261360824577094,0.9442461316854167,1.0736267911112045
LIB_BINS,2539,60,5445,1961,0.02308580223162755,4500,10005,4500,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9916277470216847,1.0349791103618338,0.9819615700435237,0.9701881126557689,1.0156080797357427,1.0100226901467944,0.988443700151143,1.007168989883509
TMM_BINS,2544,61,5444,1956,0.023416506717850286,4500,10005,4500,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9911613507017965,1.0333575434137336,0.9834241399570786,0.9717714874146589,1.0148384072784216,1.009176222036775,0.9892511461748419,1.0068662879020835
RLE_BINS,2541,60,5445,1959,0.02306805074971165,4500,10005,4500,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9933282139973596,1.035673564747473,0.9847683914197031,0.9729296384993095,1.0171068138817356,1.010325838258928,0.9903058497912625,1.0088421204542921
DBA_NORM_OFFSETS_ADJUST,2855,154,5351,1645,0.0511797939514789,4500,10005,4500,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1992,51,5327,2508,0.024963289280469897,4405,9783,4500,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3438,156,4857,1562,0.04340567612687813,5000,10013,5000,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1967994053432724,1.0814873882576943,0.866965955608832,0.7839456850358703,0.7776904129710499,0.9769848087499584,1.2786698860980257,1.1700816402509984
LIB_PEAKS,3454,154,4859,1546,0.042682926829268296,5000,10013,5000,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1711165211832049,1.0501229905729652,0.8646777516515964,0.7818702150795861,0.7776575891890614,0.9666712467896668,1.243538458966651,1.1443452265672684
TMM_PEAKS,3444,157,4856,1556,0.04359900027770064,5000,10013,5000,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1689494806213254,1.051199564893205,0.8608332058690048,0.7817143087840768,0.7791862827124358,0.9662858667068254,1.2450786612641656,1.1474163238880677
RLE_PEAKS,3479,146,4867,1521,0.040275862068965516,5000,10013,5000,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.2023362503042059,1.077915295486036,0.8844562667165932,0.8055075314062481,0.795966264408449,0.9924571247943904,1.2739502306349781,1.171793892915239
LIB_BINS,3049,75,4938,1951,0.024007682458386685,5000,10013,5000,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.022966462455,1.0059392662388211,0.9808948047109858,0.9698944928642449,0.968619235129408,0.995841112810953,1.032913705852413,1.0229309199381744
TMM_BINS,3058,73,4940,1942,0.02331523474928138,5000,10013,5000,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0238443412906475,1.0058794344420081,0.9817943725992082,0.970067090913362,0.9699688856986797,0.9969958947160633,1.0300467096812602,1.0212293922755729
RLE_BINS,3058,72,4941,1942,0.023003194888178913,5000,10013,5000,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.024546330795639,1.0064298677164245,0.9834969311918877,0.9732189050776088,0.9710659847936809,0.9984861318948058,1.0305641310956069,1.0230902881485973
DBA_NORM_OFFSETS_ADJUST,3411,164,4849,1589,0.04587412587412588,5000,10013,5000,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,2567,59,4871,2433,0.02246763137852247,4931,9861,5000,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3803,98,4408,1697,0.025121763650346064,5500,10006,5500,1,0.55,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1782850272046443,0.912698533590774,1.2179829333589254,0.998943263999714,1.1183424674269655,0.9332580066414254,0.6823883510369234,1.0730800398151965
LIB_PEAKS,3838,97,4409,1662,0.024650571791613722,5500,10006,5500,1,0.55,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.151956735935512,0.9108029425175935,1.1773787468745203,0.9849498670546536,1.0986929584291267,0.9286067318585518,0.6979482640576551,1.049663753272387
TMM_PEAKS,3810,97,4409,1690,0.024827233171231124,5500,10006,5500,1,0.55,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.145464092926763,0.9128579415345927,1.1690115193342396,0.9859501224455295,1.1019694484614535,0.9301390890566297,0.6995554563170298,1.0523846382199644
RLE_PEAKS,3800,96,4410,1700,0.024640657084188913,5500,10006,5500,1,0.55,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1725148296835535,0.9301695922450705,1.1985063758770402,1.0063470863393729,1.122339058611597,0.9484485262261338,0.7178526186400205,1.078811038984938
LIB_BINS,3269,116,4390,2231,0.03426883308714919,5500,10006,5500,1,0.55,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0200767642864834,0.9895085338634069,1.0215280079069111,0.9985365301087141,1.0114781114644071,0.9901099289054625,0.9623387157240302,1.0064234077405847
TMM_BINS,3273,117,4389,2227,0.034513274336283185,5500,10006,5500,1,0.55,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0179174849774577,0.9916425097506335,1.0201264032301847,0.9972735002272605,1.0129679444322166,0.9903173707052223,0.9632744081361964,1.006373351833219
