technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
RLE_BINS,1621,36,5703,2379,0.02172601086300543,9721,4000,0.9955,0.9721,0,1,0.4,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1035448857137338,1.1220662319483796,1.0892192482486305,0.8816212900535878,0.9349397154840324,0.9042466559618199
DBA_NORM_OFFSETS_ADJUST,2261,92,5647,1739,0.03909902252443689,9721,4000,0.9955,0.9721,0,1,0.4,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1173,31,5708,2827,0.02574750830564784,9721,4000,0.9955,0.9721,0,1,0.4,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
Oracle,2403,122,5091,2097,0.04831683168316832,9678,4500,0.9922222222222222,0.9678,0,1,0.45,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.2292238343821746,1.0311307506578529,1.0318163080823437,0.8374560447831757,1.1207925596616646,0.8146398300237436
LIB_PEAKS,2421,126,5087,2079,0.04946996466431095,9678,4500,0.9922222222222222,0.9678,0,1,0.45,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1993817292844557,1.0257709497375522,1.028601215388474,0.8371603061739438,1.0902107136705517,0.8188750857450222
TMM_PEAKS,2429,124,5089,2071,0.04857030943987466,9678,4500,0.9922222222222222,0.9678,0,1,0.45,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1968382471720447,1.0319172590060315,1.0285657642920212,0.8342642939511405,1.0903766471345064,0.818462886087044
RLE_PEAKS,2410,124,5089,2090,0.0489344909234412,9678,4500,0.9922222222222222,0.9678,0,1,0.45,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.2175531644420647,1.0482861169591544,1.0492102385280897,0.8497732175806277,1.114716155437154,0.8368741698193773
LIB_BINS,2232,71,5142,2268,0.030829353017802867,9678,4500,0.9922222222222222,0.9678,0,1,0.45,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1053912292210493,1.0835291959768936,1.0822841438186814,0.9002158361071081,0.930189654825529,0.8983899400507386
TMM_BINS,2234,71,5142,2266,0.030802603036876357,9678,4500,0.9922222222222222,0.9678,0,1,0.45,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1048725077015111,1.0856933324232434,1.0805495353094938,0.9015807114684503,0.9296522829395977,0.8976184924486523
RLE_BINS,2230,71,5142,2270,0.030856149500217298,9678,4500,0.9922222222222222,0.9678,0,1,0.45,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1113964278441284,1.0901947332356778,1.0880485970628666,0.9059911673260294,0.9341343465828762,0.9038586476574512
