technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condB_rep1,condB_rep2
LIB_BINS,1096,24,4490,3904,0.02142857142857143,9474,5000,0.992,0.9464,0.0010555203715431707,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9896318203531962,1.024728692828469,0.9954383051484472,0.9902011816698877
TMM_BINS,1046,23,4491,3954,0.021515434985968196,9474,5000,0.992,0.9464,0.0010555203715431707,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.982708603197151,1.0122792883539653,1.0046888937818113,1.0001465152947218
RLE_BINS,1044,23,4491,3956,0.02155576382380506,9474,5000,0.992,0.9464,0.0010555203715431707,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9861378750960619,1.0131223827045366,1.0058900132093918,1.0007698973189536
DBA_NORM_OFFSETS_ADJUST,1531,26,4488,3469,0.016698779704560053,9474,5000,0.992,0.9464,0.0010555203715431707,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
MAnorm2,924,42,4472,4076,0.043478260869565216,9474,5000,0.992,0.9464,0.0010555203715431707,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
Oracle,2212,46,4302,3288,0.02037201062887511,9822,5500,0.9952727272727273,0.9816,6.108735491753207e-4,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.3073323138356563,1.0151562252317412,1.0494775255402666,0.7179727796420348
LIB_PEAKS,2081,42,4306,3419,0.019783325482807347,9822,5500,0.9952727272727273,0.9816,6.108735491753207e-4,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.2513059482594069,0.9971157937871361,1.026889487795097,0.7246887701583599
TMM_PEAKS,936,100,4248,4564,0.09652509652509653,9822,5500,0.9952727272727273,0.9816,6.108735491753207e-4,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0868061368554451,0.8689768406766295,1.1772967139293478,0.8350993158446917
RLE_PEAKS,963,89,4259,4537,0.08460076045627377,9822,5500,0.9952727272727273,0.9816,6.108735491753207e-4,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1215839598874433,0.9007574592133304,1.1997250870795146,0.8575722281167373
LIB_BINS,912,39,4309,4588,0.04100946372239748,9822,5500,0.9952727272727273,0.9816,6.108735491753207e-4,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0338424417218428,0.9997417408841677,1.003645662272309,0.9627701551216806
TMM_BINS,847,58,4290,4653,0.06408839779005525,9822,5500,0.9952727272727273,0.9816,6.108735491753207e-4,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0120167424551825,0.9886450745848478,1.0197307314072097,0.9788848361470371
RLE_BINS,850,57,4291,4650,0.06284454244762955,9822,5500,0.9952727272727273,0.9816,6.108735491753207e-4,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0150921437102194,0.9903901539646284,1.0186142865053152,0.9807264418976541
DBA_NORM_OFFSETS_ADJUST,1924,37,4311,3576,0.018867924528301886,9822,5500,0.9952727272727273,0.9816,6.108735491753207e-4,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
MAnorm2,1278,103,4245,4222,0.07458363504706735,9822,5500,0.9952727272727273,0.9816,6.108735491753207e-4,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
Oracle,2074,23,3703,3926,0.010968049594659036,9678,6000,0.992,0.9673,5.166356685265551e-4,1,0.6000000000000001,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8945456780633303,1.0476411469883389,1.1731855376030602,0.9095325169233
LIB_PEAKS,2114,23,3703,3886,0.010762751520823585,9678,6000,0.992,0.9673,5.166356685265551e-4,1,0.6000000000000001,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9011242703041461,1.0355278488770856,1.1467862811509064,0.9165615996678618
TMM_PEAKS,932,100,3626,5068,0.09689922480620156,9678,6000,0.992,0.9673,5.166356685265551e-4,1,0.6000000000000001,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7727487718298379,0.8829355377939669,1.3382691201493249,1.0741868686607459
RLE_PEAKS,933,94,3632,5067,0.09152872444011685,9678,6000,0.992,0.9673,5.166356685265551e-4,1,0.6000000000000001,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7877638752128769,0.8988038919397806,1.3518404633180265,1.0862099513457808
LIB_BINS,2291,30,3696,3709,0.012925463162429988,9678,6000,0.992,0.9673,5.166356685265551e-4,1,0.6000000000000001,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9894538737985857,1.0047038933760617,1.0162388047749806,0.9896034280503719
