technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
Oracle,2412,83,5066,2088,0.03326653306613227,9612,4500,0.9917777777777778,0.9612,0,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.2393913552659064,1.1278619220698989,0.9596878177083408,0.9206224208197888,0.9859851415846684,0.8212090050620132
LIB_PEAKS,2429,83,5066,2071,0.03304140127388535,9612,4500,0.9917777777777778,0.9612,0,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.2126543602286923,1.1061566497750817,0.9525340404792609,0.9193361223620773,0.9793244576832495,0.8299943694716385
TMM_PEAKS,2415,90,5059,2085,0.03592814371257485,9612,4500,0.9917777777777778,0.9612,0,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.2178371844164868,1.1088926563345034,0.9548695707972492,0.917037328326647,0.9753768637067528,0.827804891581467
RLE_PEAKS,2415,84,5065,2085,0.03361344537815126,9612,4500,0.9917777777777778,0.9612,0,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.242292350432672,1.1281453207322991,0.9762920760701378,0.939338516199277,0.9964921900674092,0.8464664561832657
LIB_BINS,2091,178,4971,2409,0.07844865579550463,9612,4500,0.9917777777777778,0.9612,0,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0261932369320648,1.0113700625137878,0.9924340192440338,0.9905994176787847,0.9977213676387475,0.9816818959925815
TMM_BINS,2086,177,4972,2414,0.07821475916924436,9612,4500,0.9917777777777778,0.9612,0,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0261412122793216,1.0123525233278607,0.992122155859915,0.991243669218263,0.9969837307449879,0.9811749736036786
RLE_BINS,2084,176,4973,2416,0.07787610619469026,9612,4500,0.9917777777777778,0.9612,0,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0278971825900671,1.0143804323497514,0.9933939731346039,0.9930307025505049,0.9982280796879368,0.9830340999696489
DBA_NORM_OFFSETS_ADJUST,2400,84,5065,2100,0.033816425120772944,9612,4500,0.9917777777777778,0.9612,0,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1464,39,5110,3036,0.02594810379241517,9612,4500,0.9917777777777778,0.9612,0,1,0.45,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,2878,105,4761,2122,0.03519946362722092,9852,5000,0.9972,0.9852,0,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0273720082498288,1.09437060331526,0.8514643058918966,0.9293689021228966,1.189054625623334,0.945260396865869
LIB_PEAKS,2865,117,4749,2135,0.039235412474849095,9852,5000,0.9972,0.9852,0,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.02129669136294,1.0844251308115882,0.8624690271375678,0.9285919992573782,1.1603067564597744,0.9429103949707508
TMM_PEAKS,2858,115,4751,2142,0.038681466532122434,9852,5000,0.9972,0.9852,0,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0250690886784195,1.0839932661632374,0.8595810435817623,0.9293568423759574,1.1588375778494475,0.9433906480553271
RLE_PEAKS,2856,116,4750,2144,0.039030955585464336,9852,5000,0.9972,0.9852,0,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0371145217042785,1.0997508098911453,0.8718841977183425,0.9433246893486478,1.175287892699913,0.9526631552579314
LIB_BINS,2716,78,4788,2284,0.02791696492483894,9852,5000,0.9972,0.9852,0,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.004272344501815,1.0097693330835409,0.9812363905468761,0.9900295101287501,1.0219348442659324,0.9927575774730856
TMM_BINS,2706,78,4788,2294,0.028017241379310345,9852,5000,0.9972,0.9852,0,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0034249056379327,1.0087630767977773,0.9823733171610891,0.9896203528759946,1.0217508237630177,0.9940258019623462
RLE_BINS,2724,74,4792,2276,0.02644746247319514,9852,5000,0.9972,0.9852,0,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0048181720205733,1.0105442467129093,0.9823938183092309,0.9928868059348566,1.0218554562613795,0.9959907145451002
DBA_NORM_OFFSETS_ADJUST,2856,116,4750,2144,0.039030955585464336,9852,5000,0.9972,0.9852,0,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1595,39,4827,3405,0.02386780905752754,9852,5000,0.9972,0.9852,0,1,0.5,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,3217,108,4290,2283,0.0324812030075188,9877,5500,0.9961818181818182,0.9877,0,1,0.55,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9534882458037192,1.128026366170552,1.167244850953954,0.7820996477270112,0.9882071152453832,1.0306076739230745
LIB_PEAKS,3193,118,4280,2307,0.035638779824826335,9877,5500,0.9961818181818182,0.9877,0,1,0.55,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9510992511757503,1.109040201095289,1.1504669717471263,0.7822825456431997,0.9824839367847366,1.0246270935538986
