technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
TMM_BINS,2102,67,4432,2898,0.030889810972798526,9447,5000,0.9896,0.9447,0,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9968186511737251,1.007273099463449,0.9763451955571357,1.0295609981595053,0.9978243098288109,0.9921058563631935
RLE_BINS,2080,66,4433,2920,0.03075489282385834,9447,5000,0.9896,0.9447,0,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9969946939659493,1.0070015607823657,0.978515905623287,1.0310500232717454,0.9989213003953838,0.9946326357167038
DBA_NORM_OFFSETS_ADJUST,2729,79,4420,2271,0.028133903133903133,9447,5000,0.9896,0.9447,0,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1423,125,4374,3577,0.08074935400516796,9447,5000,0.9896,0.9447,0,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,3201,126,3875,2299,0.03787195671776375,9447,5500,0.9901818181818182,0.9447,0,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0743537211660523,1.22466403343622,0.7906571177488892,1.0371981368784997,1.0135661762963308,0.9143947459053486
LIB_PEAKS,3216,126,3875,2284,0.03770197486535009,9447,5500,0.9901818181818182,0.9447,0,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0542236903155286,1.2004125533363719,0.8055587798365031,1.0276240577675881,1.0059564680955908,0.906224450648418
TMM_PEAKS,1235,283,3718,4265,0.18642951251646903,9447,5500,0.9901818181818182,0.9447,0,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9094408739144361,1.0333467185303247,0.7064424738933095,1.1851062386221662,1.1663229782047948,1.0407257695802674
RLE_PEAKS,1264,268,3733,4236,0.17493472584856398,9447,5500,0.9901818181818182,0.9447,0,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9322261220399851,1.0585911723309078,0.7283315136431366,1.201928269892732,1.1823691824815503,1.0602089332926385
LIB_BINS,2811,58,3943,2689,0.020216103171836877,9447,5500,0.9901818181818182,0.9447,0,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0071347659138965,1.0250182538153394,0.9755704617884018,1.0042059106928833,0.99992668046749,0.9881439273219889
TMM_BINS,2646,55,3946,2854,0.020362828582006665,9447,5500,0.9901818181818182,0.9447,0,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9948220907891501,1.0104909190871434,0.9697844312955736,1.015640274796194,1.0100535440172453,0.9991981266464968
RLE_BINS,2601,54,3947,2899,0.020338983050847456,9447,5500,0.9901818181818182,0.9447,0,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9953002879891691,1.008045791345514,0.9726104126317883,1.017887473839573,1.0121532165740326,1.000611374881394
DBA_NORM_OFFSETS_ADJUST,2993,90,3911,2507,0.029192345118391177,9447,5500,0.9901818181818182,0.9447,0,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1569,149,3852,3931,0.08672875436554132,9447,5500,0.9901818181818182,0.9447,0,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
